"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       17527,      -9.889874681,      -10.93180839,      -11.58251395,       -10.0863489,      -15.27304109
          0,           0,       17528,      -9.889943956,      -10.93184835,      -11.58256803,      -10.08640792,      -15.27311541
          0,           0,       17529,       -9.89001323,      -10.93188594,      -11.58262811,      -10.08646513,      -15.27318972
          0,           0,       17530,      -9.890082504,      -10.93192502,      -11.58268442,      -10.08651973,      -15.27326403
          0,           0,       17531,      -9.890151778,      -10.93196417,      -11.58273937,      -10.08657895,      -15.27333834
          0,           0,       17532,      -9.890221052,      -10.93200277,      -11.58279839,      -10.08663693,      -15.27341265
          0,           0,       17533,      -9.890290326,      -10.93204143,      -11.58285483,      -10.08669231,      -15.27348697
          0,           0,       17534,        -9.8903596,       -10.9320804,      -11.58291048,      -10.08674947,      -15.27356128
          0,           0,       17535,      -9.890428874,      -10.93211924,      -11.58296862,       -10.0868067,       -15.2736356
          0,           0,       17536,      -9.890498147,      -10.93215819,      -11.58302485,       -10.0868649,      -15.27370991
          0,           0,       17537,       -9.89056742,      -10.93219689,       -11.5830815,      -10.08692085,      -15.27378423
          0,           0,       17538,      -9.890636694,      -10.93223592,      -11.58313931,      -10.08697877,      -15.27385854
          0,           0,       17539,      -9.890705967,      -10.93227462,      -11.58319542,      -10.08703665,      -15.27393286
          0,           0,       17540,       -9.89077524,      -10.93231271,      -11.58325342,      -10.08709079,      -15.27400717
          0,           0,       17541,      -9.890844513,      -10.93235199,      -11.58330855,      -10.08714872,      -15.27408148
          0,           0,       17542,      -9.890913786,      -10.93239084,      -11.58336482,      -10.08720613,       -15.2741558
          0,           0,       17543,      -9.890983059,      -10.93242996,      -11.58342272,      -10.08726442,      -15.27423012
          0,           0,       17544,      -9.891052331,      -10.93246792,      -11.58348022,      -10.08731975,      -15.27430443
          0,           0,       17545,      -9.891121604,      -10.93250675,       -11.5835369,       -10.0873767,      -15.27437875
          0,           0,       17546,      -9.891190877,      -10.93254653,      -11.58359303,      -10.08743647,      -15.27445306
          0,           0,       17547,      -9.891260149,      -10.93258419,      -11.58365091,      -10.08749231,      -15.27452738
          0,           0,       17548,      -9.891329421,      -10.93262348,       -11.5837073,      -10.08754791,       -15.2746017
          0,           0,       17549,      -9.891398693,      -10.93266276,      -11.58376333,      -10.08760645,      -15.27467602
          0,           0,       17550,      -9.891467965,      -10.93270112,      -11.58382224,      -10.08766299,      -15.27475033
          0,           0,       17551,      -9.891537237,      -10.93273968,      -11.58387754,       -10.0877197,      -15.27482465
          0,           0,       17552,      -9.891606509,      -10.93277844,        -11.583934,      -10.08777881,      -15.27489897
          0,           0,       17553,       -9.89167578,      -10.93281761,       -11.5839926,      -10.08783422,      -15.27497329
          0,           0,       17554,      -9.891745052,      -10.93285649,      -11.58404892,       -10.0878926,      -15.27504761
          0,           0,       17555,      -9.891814324,      -10.93289487,       -11.5841062,      -10.08794873,      -15.27512193
          0,           0,       17556,      -9.891883595,      -10.93293369,      -11.58416218,      -10.08800661,      -15.27519625
          0,           0,       17557,      -9.891952866,      -10.93297229,      -11.58421966,      -10.08806172,      -15.27527057
          0,           0,       17558,      -9.892022137,      -10.93301103,      -11.58427569,      -10.08812103,      -15.27534489
          0,           0,       17559,      -9.892091408,      -10.93304976,      -11.58433304,      -10.08817662,      -15.27541922
          0,           0,       17560,      -9.892160679,      -10.93308886,      -11.58439044,      -10.08823348,      -15.27549354
          0,           0,       17561,       -9.89222995,      -10.93312725,      -11.58444676,      -10.08829112,      -15.27556786
          0,           0,       17562,      -9.892299221,      -10.93316592,      -11.58450213,      -10.08835021,      -15.27564218
          0,           0,       17563,      -9.892368491,      -10.93320483,      -11.58456048,      -10.08840639,      -15.27571651
          0,           0,       17564,      -9.892437762,      -10.93324408,      -11.58461809,      -10.08846384,      -15.27579083
          0,           0,       17565,      -9.892507032,       -10.9332826,      -11.58467701,      -10.08851986,      -15.27586515
          0,           0,       17566,      -9.892576303,      -10.93332137,      -11.58473201,      -10.08857688,      -15.27593947
          0,           0,       17567,      -9.892645573,      -10.93335928,      -11.58478852,      -10.08863352,       -15.2760138
          0,           0,       17568,      -9.892714843,      -10.93339882,      -11.58484504,      -10.08869139,      -15.27608812
          0,           0,       17569,      -9.892784113,      -10.93343744,      -11.58490181,      -10.08874871,      -15.27616244
          0,           0,       17570,      -9.892853383,      -10.93347606,       -11.5849598,      -10.08880609,      -15.27623677
          0,           0,       17571,      -9.892922652,      -10.93351501,       -11.5850163,      -10.08886354,       -15.2763111
          0,           0,       17572,      -9.892991922,      -10.93355341,      -11.58507294,      -10.08891938,      -15.27638542
          0,           0,       17573,      -9.893061191,      -10.93359187,      -11.58512981,      -10.08897547,      -15.27645975
          0,           0,       17574,      -9.893130461,      -10.93363117,      -11.58518662,      -10.08903609,      -15.27653407
          0,           0,       17575,       -9.89319973,      -10.93366891,      -11.58524373,      -10.08908996,       -15.2766084
          0,           0,       17576,      -9.893268999,      -10.93370881,      -11.58529953,      -10.08914902,      -15.27668273
          0,           0,       17577,      -9.893338268,       -10.9337475,      -11.58535744,      -10.08920543,      -15.27675706
          0,           0,       17578,      -9.893407537,      -10.93378506,      -11.58541487,      -10.08926086,      -15.27683138
          0,           0,       17579,      -9.893476807,      -10.93382485,      -11.58546996,      -10.08932133,      -15.27690571
          0,           0,       17580,      -9.893546075,      -10.93386297,      -11.58552822,      -10.08937712,      -15.27698004
          0,           0,       17581,      -9.893615344,       -10.9339027,      -11.58558585,      -10.08943604,      -15.27705437
          0,           0,       17582,      -9.893684612,      -10.93393989,      -11.58564277,      -10.08949049,       -15.2771287
          0,           0,       17583,      -9.893753881,      -10.93397911,      -11.58569768,      -10.08954622,      -15.27720304
          0,           0,       17584,      -9.893823149,      -10.93401904,      -11.58575415,      -10.08960907,      -15.27727737
          0,           0,       17585,      -9.893892417,      -10.93405597,      -11.58581421,       -10.0896613,       -15.2773517
          0,           0,       17586,      -9.893961685,      -10.93409533,      -11.58587006,      -10.08971976,      -15.27742603
          0,           0,       17587,      -9.894030953,      -10.93413441,      -11.58592588,      -10.08977867,      -15.27750036
