"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        4778,      -9.719613769,      -8.775613138,      -9.421007869,      -8.432351019,      -10.45445452,      -5.214795899
          0,           0,        4779,       -9.72020503,      -8.776470077,      -9.421807558,      -8.433065415,      -10.45529391,      -5.215498769
          0,           0,        4780,      -9.720797228,      -8.777327387,       -9.42260791,      -8.433781293,      -10.45613357,      -5.216201394
          0,           0,        4781,      -9.721390412,      -8.778185064,      -9.423408353,      -8.434498675,      -10.45697351,      -5.216903774
          0,           0,        4782,      -9.721984433,      -8.779043107,       -9.42420963,      -8.435217875,      -10.45781371,       -5.21760591
          0,           0,        4783,      -9.722579868,      -8.779901518,      -9.425012125,      -8.435939238,      -10.45865419,      -5.218307803
          0,           0,        4784,      -9.723177192,      -8.780760279,      -9.425815821,      -8.436662968,      -10.45949494,      -5.219009455
          0,           0,        4785,      -9.723776027,      -8.781619363,      -9.426620582,      -8.437388928,      -10.46033596,      -5.219710868
          0,           0,        4786,      -9.724376121,       -8.78247875,      -9.427426496,      -8.438116945,      -10.46117725,      -5.220412041
          0,           0,        4787,      -9.724977375,      -8.783338418,      -9.428233554,      -8.438846889,      -10.46201881,      -5.221112974
          0,           0,        4788,      -9.725579625,      -8.784198343,      -9.429041674,      -8.439578537,      -10.46286063,      -5.221813667
          0,           0,        4789,       -9.72618268,      -8.785058508,      -9.429850713,      -8.440311615,      -10.46370272,      -5.222514118
          0,           0,        4790,      -9.726786429,      -8.785918918,      -9.430660492,      -8.441046338,      -10.46454507,      -5.223214326
          0,           0,        4791,       -9.72739096,      -8.786779624,      -9.431470893,      -8.441783689,      -10.46538768,      -5.223914291
          0,           0,        4792,      -9.727995399,      -8.787640442,      -9.432282319,      -8.442520489,      -10.46623054,      -5.224614012
          0,           0,        4793,      -9.728599029,      -8.788501306,      -9.433093829,      -8.443255895,      -10.46707365,      -5.225313492
          0,           0,        4794,      -9.729202135,      -8.789362287,      -9.433904874,      -8.443990654,      -10.46791699,      -5.226012729
          0,           0,        4795,      -9.729804987,       -8.79022341,      -9.434715633,      -8.444725377,      -10.46876056,      -5.226711724
          0,           0,        4796,      -9.730407402,      -8.791084655,      -9.435526234,      -8.445459783,      -10.46960437,      -5.227410479
          0,           0,        4797,      -9.731009166,      -8.791945999,      -9.436336534,      -8.446193497,       -10.4704484,      -5.228108992
          0,           0,        4798,       -9.73161021,      -8.792807434,      -9.437146374,      -8.446926424,      -10.47129266,      -5.228807267
          0,           0,        4799,      -9.732210524,      -8.793668955,      -9.437955672,      -8.447658538,      -10.47213713,      -5.229505304
          0,           0,        4800,      -9.732810157,      -8.794530564,      -9.438764399,      -8.448389929,      -10.47298182,      -5.230203102
          0,           0,        4801,      -9.733409134,      -8.795392256,      -9.439572543,      -8.449120616,      -10.47382673,      -5.230900666
          0,           0,        4802,      -9.734007533,      -8.796254039,      -9.440380112,      -8.449850757,      -10.47467185,      -5.231597995
          0,           0,        4803,      -9.734605396,      -8.797115907,      -9.441187107,      -8.450580354,      -10.47551719,      -5.232295099
          0,           0,        4804,      -9.735202705,      -8.797977855,      -9.441993595,      -8.451309372,      -10.47636279,      -5.232991979
          0,           0,        4805,      -9.735799561,       -8.79883989,      -9.442799583,      -8.452037969,      -10.47720871,      -5.233688626
          0,           0,        4806,      -9.736396038,      -8.799702014,       -9.44360513,      -8.452766244,      -10.47805498,      -5.234385041
          0,           0,        4807,      -9.736992199,      -8.800564231,      -9.444410303,       -8.45349428,       -10.4789016,      -5.235081221
          0,           0,        4808,      -9.737588085,       -8.80142654,      -9.445215152,      -8.454222149,       -10.4797486,      -5.235777169
          0,           0,        4809,      -9.738183861,      -8.802288935,      -9.446019669,      -8.454949459,      -10.48059597,      -5.236472884
          0,           0,        4810,      -9.738779107,      -8.803151524,      -9.446824075,      -8.455676653,      -10.48144373,      -5.237168365
          0,           0,        4811,      -9.739373679,      -8.804014194,      -9.447628508,      -8.456403798,      -10.48229186,      -5.237863611
          0,           0,        4812,      -9.739967896,      -8.804876861,      -9.448432762,      -8.457130838,      -10.48314034,      -5.238558623
          0,           0,        4813,      -9.740562054,      -8.805739589,      -9.449236717,       -8.45785787,      -10.48398918,        -5.2392534
          0,           0,        4814,      -9.741156104,      -8.806602422,      -9.450040515,      -8.458584798,      -10.48483833,      -5.239947943
          0,           0,        4815,      -9.741749914,       -8.80746536,      -9.450844301,      -8.459311525,      -10.48568779,      -5.240642251
          0,           0,        4816,      -9.742343602,      -8.808328149,      -9.451647813,      -8.460038042,      -10.48653753,      -5.241336322
          0,           0,        4817,      -9.742937532,      -8.809189972,      -9.452450337,      -8.460764285,      -10.48738751,      -5.242030158
          0,           0,        4818,      -9.743530564,      -8.810052295,      -9.453254203,      -8.461489934,      -10.48823773,      -5.242723757
          0,           0,        4819,      -9.744123151,       -8.81091476,      -9.454058118,      -8.462215224,      -10.48908817,      -5.243417119
          0,           0,        4820,      -9.744715672,       -8.81177736,      -9.454861855,       -8.46294053,       -10.4899388,      -5.244110243
          0,           0,        4821,       -9.74530818,      -8.812640165,      -9.455665586,      -8.463665944,      -10.49078963,      -5.244803127
          0,           0,        4822,      -9.745900741,      -8.813503208,      -9.456469465,      -8.464391694,      -10.49164065,       -5.24549577
          0,           0,        4823,      -9.746493448,      -8.814366495,      -9.457273597,      -8.465118018,      -10.49249185,      -5.246188172
          0,           0,        4824,       -9.74708531,      -8.815229839,      -9.458078206,       -8.46584307,      -10.49334323,      -5.246880329
          0,           0,        4825,      -9.747676737,      -8.816093318,      -9.458882343,       -8.46656769,      -10.49419479,       -5.24757224
          0,           0,        4826,      -9.748267978,      -8.816956971,       -9.45968636,      -8.467292185,      -10.49504653,      -5.248263904
          0,           0,        4827,      -9.748859084,      -8.817820796,      -9.460490511,      -8.468016568,      -10.49589846,      -5.248955318
          0,           0,        4828,      -9.749450053,      -8.818684792,      -9.461294827,      -8.468740845,      -10.49675056,      -5.249646481
          0,           0,        4829,      -9.750040862,      -8.819548956,      -9.462099283,      -8.469464999,      -10.49760286,      -5.250337389
          0,           0,        4830,      -9.750631468,      -8.820413296,      -9.462903823,      -8.470188983,      -10.49845534,      -5.251028042
          0,           0,        4831,      -9.751222029,      -8.821277841,      -9.463708598,      -8.470912911,      -10.49930802,      -5.251718438
          0,           0,        4832,      -9.751812329,      -8.822142557,      -9.464513738,      -8.471636746,      -10.50013721,      -5.251141818
          0,           0,        4833,      -9.751347685,      -8.822786443,      -9.465193826,      -8.470563838,      -10.50099986,      -5.251260438
          0,           0,        4834,      -9.751549362,      -8.823555866,      -9.465507966,      -8.470645005,      -10.50186234,      -5.252289914
          0,           0,        4835,      -9.752054844,      -8.824372356,      -9.465991728,      -8.471245062,      -10.50272476,      -5.253135128
